tr,eu5,imm7,ref2,ref3,ref4,country,germany,name,male,age,edu,income,unemployed,lrscale
0,,0.3,0.5,0.5,0.5,0,,Lithuania,1,55,4,10,0,
0,0.5,0.3,0.5,0.5,0.5,0,,Lithuania,0,28,4,8,0,3
0,0.4,0.5,0.5,0.25,0.5,0,,Lithuania,1,24,6,7,0,7
0,0.7,0.6,0.75,0.25,0.5,0,,Lithuania,0,17,1,9,0,
0,1,0.8,0.75,,,0,,Lithuania,0,17,2,,0,
0,0.9,0.8,0.75,0.5,0.5,0,,Lithuania,0,19,4,,0,5
0,0.3,0.5,0.25,0.25,0.25,0,,Lithuania,0,56,7,10,0,
0,0.3,0.4,0.75,0.5,0.75,0,,Lithuania,1,18,4,,0,
0,,0.7,0.75,0.5,0.75,0,,Lithuania,0,60,7,8,0,10
0,0.8,0.9,0.5,,0.75,0,,Lithuania,1,55,4,7,0,5
0,,0.9,0.75,0.5,0.5,0,,Lithuania,0,59,5,6,0,
0,0.5,0,0,0,0.25,0,,Lithuania,1,28,6,8,0,7
0,0.8,0.3,0.25,0.25,0.25,0,,Lithuania,0,67,4,3,0,9
0,0.5,,0.5,0.25,1,0,,Lithuania,0,55,7,10,0,7
0,0.1,0.9,0.75,,0.75,0,,Lithuania,1,30,6,1,1,
0,0.7,0.7,0.25,0.5,0.75,0,,Lithuania,0,30,6,6,0,8
0,0.5,,0.25,,,0,,Lithuania,0,44,6,3,0,6
0,0.6,0.6,0.5,0.5,0.5,0,,Lithuania,1,71,3,,0,7
0,0.8,0.5,,,,0,,Lithuania,1,15,1,,0,
0,,0.4,,,,0,,Lithuania,0,67,7,,0,
0,,0.5,,,,0,,Lithuania,0,55,5,,0,6
0,0.5,0.6,0.75,0.5,0.75,0,,Lithuania,1,32,4,,0,
0,0.4,0.5,0.5,,,0,,Lithuania,1,73,3,,0,
0,0.7,0.6,0.25,0.25,0.25,0,,Lithuania,0,66,4,2,0,8
0,1,0.8,0.5,0.5,0.75,0,,Lithuania,1,32,7,10,0,8
0,0.5,0.7,0.75,0.25,0.75,0,,Lithuania,1,75,7,6,0,10
0,0.3,0.7,0.75,0.25,0.75,0,,Lithuania,1,29,4,8,0,6
0,0.8,0.6,0.75,0.25,0.75,0,,Lithuania,1,21,4,10,0,5
0,0.9,0.7,0.75,0.25,0.75,0,,Lithuania,1,30,7,10,0,2
0,0.8,0.7,0.5,0.25,0.25,0,,Lithuania,0,75,4,4,0,7
0,0.8,0.7,0.75,0.25,,0,,Lithuania,0,32,7,7,0,5
0,1,0.3,0.5,0.25,0.75,0,,Lithuania,0,24,6,9,0,4
0,0.8,0.8,0.75,0.5,0.75,0,,Lithuania,1,27,6,9,0,5
0,0.6,0.7,0.5,0.25,0.25,0,,Lithuania,0,63,7,10,0,4
0,1,0.7,,,,0,,Lithuania,1,60,7,8,0,
0,0.8,0.4,0.5,0.25,0.25,0,,Lithuania,1,24,6,8,0,3
0,0.8,0.7,0.25,0.25,0.25,0,,Lithuania,0,58,7,10,0,5
0,0.8,0.7,0.75,0.25,0.75,0,,Lithuania,0,80,5,1,0,
0,0.8,0.7,0.5,0,0.75,0,,Lithuania,0,83,7,4,0,2
0,1,0.3,0.5,0.5,0.75,0,,Lithuania,1,33,7,4,0,2
0,0.9,0.5,0.5,0.25,0.75,0,,Lithuania,0,60,5,1,0,3
0,0.8,0.7,0.25,0.25,0.25,0,,Lithuania,0,41,7,10,0,8
0,0.8,0.7,0.75,0.25,0.75,0,,Lithuania,1,79,1,1,0,1
0,0.8,0.6,0.75,0.75,0.75,0,,Lithuania,0,29,7,10,0,5
1,0.3,0.5,0.75,0.25,0.75,0,,Lithuania,1,46,4,8,0,5
1,,,,,,0,,Lithuania,0,73,2,1,0,
1,,,,,,0,,Lithuania,1,56,2,1,0,
1,0.8,0.8,0.5,0.5,0.5,0,,Lithuania,0,37,2,,0,
1,,,0.5,,0.25,0,,Lithuania,0,68,6,,0,
1,,,,,,0,,Lithuania,0,17,2,,0,
1,,,,,,0,,Lithuania,0,38,4,,0,
1,,,0.5,,0.25,0,,Lithuania,0,16,2,,0,
0,,,,,,0,,Lithuania,0,73,2,,0,
0,0.6,,0.5,0.5,0.5,0,,Lithuania,1,47,7,,0,5
0,,,0.5,0.5,0.5,0,,Lithuania,1,68,4,1,0,
0,1,0.8,0.75,0.5,0.75,0,,Lithuania,1,48,7,6,0,7
0,,,,,,0,,Lithuania,0,62,2,,0,
0,,,0.5,0.5,0.5,0,,Lithuania,0,39,6,,0,
0,0,0.6,0.25,0.25,0.75,0,,Lithuania,0,63,5,9,0,8
0,0,,0.25,0.25,0.75,0,,Lithuania,1,24,6,,0,2
0,0,0.6,0.5,0,0.75,0,,Lithuania,1,48,6,10,0,
0,,,0.25,0.25,0.75,0,,Lithuania,0,33,5,4,0,6
0,0.2,0.7,0,0,0.75,0,,Lithuania,0,82,1,4,0,7
0,0.1,0.5,0,0,0.75,0,,Lithuania,1,24,4,1,1,6
0,,0.4,0,0.25,0.75,0,,Lithuania,1,53,5,9,0,7
0,0,,0.25,0.25,0.75,0,,Lithuania,1,67,7,8,0,6
0,,0.6,0.25,0.25,0.75,0,,Lithuania,0,51,7,10,0,5
1,,,0.25,0.25,0.75,0,,Lithuania,0,20,4,10,0,4
1,0.2,0.5,0.5,0.25,0.75,0,,Lithuania,1,47,2,6,0,
1,0,0.3,0.75,0.25,0.75,0,,Lithuania,0,68,7,1,0,1
1,0.2,0.5,0.75,0.25,0.75,0,,Lithuania,0,34,7,4,0,5
1,0.2,0.6,0.75,0.25,0.75,0,,Lithuania,1,60,4,,0,10
1,1,0.8,0.75,0.25,0.75,0,,Lithuania,1,35,7,,0,
1,0.2,0.4,0.5,0.25,0.75,0,,Lithuania,0,29,4,,0,
1,,0.5,0.25,0,0.75,0,,Lithuania,0,47,7,5,0,9
0,0.7,0.4,0.5,0.75,0.5,0,,Lithuania,0,59,4,6,0,5
1,0.8,0.6,0.5,0.5,0.5,0,,Lithuania,0,64,6,3,0,
1,0.4,0.5,0.75,0.5,0.75,0,,Lithuania,1,19,4,4,0,
1,,0.2,0.75,0.25,0.5,0,,Lithuania,1,76,2,2,0,
1,,0.4,0.5,0.5,0.5,0,,Lithuania,0,42,4,3,0,
1,,,0.5,0.5,0.5,0,,Lithuania,1,58,4,1,0,
1,1,0,0.25,,1,0,,Lithuania,0,,5,1,0,0
1,1,,0.5,,,0,,Lithuania,0,,4,1,0,
0,0.7,0.5,0.75,0.5,1,0,,Lithuania,0,30,2,,0,
0,0.6,0.5,0.75,0.25,0.75,0,,Lithuania,0,28,6,,0,2
0,,0.5,0.75,0.25,0.5,0,,Lithuania,0,79,1,,0,
1,0.7,0.9,1,0.5,0.75,0,,Lithuania,0,38,7,8,0,6
0,0.5,0.6,0.5,0.5,0.5,0,,Lithuania,0,69,5,,0,5
0,,0.6,0.75,0.25,0.5,0,,Lithuania,0,91,1,,0,
0,,0.6,0.75,,,0,,Lithuania,0,58,7,,1,3
0,0.5,0.5,,,,0,,Lithuania,1,71,4,4,0,8
0,0.2,0.1,,,0,0,,Lithuania,0,60,4,6,0,3
1,0.5,0.5,0.5,0.75,0.75,1,0,Netherlands,1,54,3,8,0,3
0,0.5,0.7,0.75,0.75,0.75,1,0,Netherlands,1,72,7,9,0,2
0,0.6,0.5,0.5,0.75,0.5,1,0,Netherlands,1,30,7,8,0,6
0,0.4,0.8,0.5,0.75,0.75,1,0,Netherlands,1,51,7,10,0,6
1,0.7,0.7,0.25,0.5,0.75,1,0,Netherlands,1,63,3,5,0,5
0,0.4,1,0.25,0.5,0.75,1,0,Netherlands,1,44,7,9,0,5
0,0,0.8,0,0.75,0.75,1,0,Netherlands,1,62,1,2,0,
0,0.7,0.4,0.75,0.5,0.5,1,0,Netherlands,1,15,1,,0,4
0,0.4,0,0.75,0.75,0.5,1,0,Netherlands,1,44,2,5,0,5
0,0,0.5,0,0.75,0.25,1,0,Netherlands,1,35,4,1,1,6
0,,,0,,,1,0,Netherlands,1,37,7,9,0,5
0,0.5,0.6,0.75,,0.75,1,0,Netherlands,0,62,6,10,1,8
0,0.8,0.7,0.75,0.25,0.25,1,0,Netherlands,1,43,,8,0,7
0,0.2,0.6,0.25,0.5,0.75,1,0,Netherlands,0,36,7,7,0,5
0,0.5,0.2,0.25,0.5,0.75,1,0,Netherlands,0,25,3,1,0,6
0,0.2,0.5,0.75,0.25,0.75,1,0,Netherlands,1,73,6,4,0,5
0,0.7,,0.75,0.75,0.75,1,0,Netherlands,0,78,1,,0,
1,0.5,0.4,0.25,0.5,0.75,1,0,Netherlands,0,45,2,9,0,7
0,0.8,0.7,0.75,0.75,0.75,1,0,Netherlands,1,51,2,2,0,3
0,0.8,0.8,0.75,0.75,1,1,0,Netherlands,0,30,7,9,0,3
0,0,0.5,0,0,0,1,0,Netherlands,1,50,2,5,0,7
1,0.9,0.9,0.25,0.25,0.75,1,0,Netherlands,1,82,6,9,0,8
1,0.3,0.6,0.25,0.5,0.5,1,0,Netherlands,0,49,6,10,0,3
1,0.1,0.1,0.25,0.75,0.25,1,0,Netherlands,0,24,3,8,0,6
1,0.6,0.6,0.25,0.5,0.75,1,0,Netherlands,0,23,4,7,0,4
1,0.4,0.6,0.5,0.75,0.5,1,0,Netherlands,0,27,3,6,0,3
0,0.4,0.5,0.75,0.75,0.5,1,0,Netherlands,1,62,7,7,0,3
0,0.5,0.4,0.25,0.5,0.75,1,0,Netherlands,0,38,7,10,0,7
0,0.5,0.5,0.25,0.5,0.25,1,0,Netherlands,0,55,7,5,0,
0,0.7,0.5,0.25,0.5,0.75,1,0,Netherlands,0,61,7,6,1,3
0,0.7,0.5,0.25,0.5,0.75,1,0,Netherlands,1,40,3,1,1,4
0,0.1,0.5,0.25,0.5,0.5,1,0,Netherlands,1,70,7,7,0,8
0,,0.5,0,0.25,0,1,0,Netherlands,1,59,3,6,0,5
0,0.3,0.5,0.25,0.75,0.25,1,0,Netherlands,1,29,2,8,0,8
0,0.5,0.5,0,0.75,0.75,1,0,Netherlands,0,66,6,8,0,6
1,0.5,0.5,0.25,0.5,0.25,1,0,Netherlands,0,48,7,10,0,8
0,0.4,0.6,0.25,0.75,0.75,1,0,Netherlands,0,70,2,7,0,7
0,1,0.7,0.25,0.25,0.75,1,0,Netherlands,1,75,7,6,0,5
1,0,0,0.25,0.75,0,1,0,Netherlands,0,77,3,4,0,5
0,0.5,0.6,0.5,0.5,0.75,1,0,Netherlands,1,65,3,4,0,4
0,1,0.7,0.75,0.75,0.75,1,0,Netherlands,1,26,7,6,0,6
0,0.5,0.6,0.25,,0.75,1,0,Netherlands,0,39,6,10,0,3
0,0.5,0.5,0.25,0.5,0.25,1,0,Netherlands,1,71,2,6,0,4
0,0.1,0.5,0.25,0.25,0.5,1,0,Netherlands,1,68,2,7,0,7
1,0.8,0.9,0.5,0.5,0.75,1,0,Netherlands,1,41,7,10,0,7
0,0.5,0.8,0.5,0.75,0.75,1,0,Netherlands,0,67,2,9,0,3
0,0,0.5,0,0.75,0.75,1,0,Netherlands,0,70,4,8,0,6
0,0.3,0.5,0.25,0.75,0.75,1,0,Netherlands,0,51,3,5,0,6
1,0.5,0.5,0.5,0.75,0.75,1,0,Netherlands,0,69,3,5,0,5
1,,0.6,0.5,0.5,0.75,1,0,Netherlands,0,90,1,4,0,3
0,0.5,0.4,0.25,0.5,0.75,1,0,Netherlands,0,31,5,6,0,4
0,0,0.5,0,0.25,0,1,0,Netherlands,0,53,3,6,0,7
1,0.2,0.7,0.25,0.75,0.75,1,0,Netherlands,1,27,2,4,0,5
0,0.5,0.2,0.75,0.25,0.25,1,0,Netherlands,0,39,2,,1,5
0,0.9,0.6,0.25,0.25,0,1,0,Netherlands,0,60,6,4,1,2
0,0.7,0.6,0,0.75,0.75,1,0,Netherlands,0,78,2,5,0,7
0,0.6,0.2,0,0.25,0.25,1,0,Netherlands,0,66,2,,0,5
0,0.5,0.4,0.25,0.5,0.25,1,0,Netherlands,0,81,2,,0,
0,0.4,0.4,0.25,0.75,0.25,1,0,Netherlands,0,53,7,8,0,7
0,0.8,0.7,0.5,0.75,0.5,1,0,Netherlands,1,18,4,,1,7
1,0.2,0.6,0.25,0.25,0.75,1,0,Netherlands,1,67,1,6,0,6
0,0.5,,0.25,,0.25,1,0,Netherlands,0,52,3,,0,6
0,0.7,0.6,0.25,0.25,0.25,1,0,Netherlands,1,67,2,,0,5
0,0.3,0.5,0.25,0.75,0.25,1,0,Netherlands,1,52,4,10,0,8
0,0.7,0.1,0,0.75,0.25,1,0,Netherlands,0,33,3,3,0,5
0,0.3,0.8,0,,0.25,1,0,Netherlands,1,36,7,10,0,5
0,0.1,0.5,0.25,,0.25,1,0,Netherlands,1,48,3,8,0,5
0,0.5,0.3,0.5,0.75,0.25,1,0,Netherlands,0,22,3,4,0,
1,0.4,0.6,0,0.5,0.25,1,0,Netherlands,0,36,3,3,0,4
0,0.8,0.7,0,0.25,0.75,1,0,Netherlands,1,69,7,10,0,9
1,0.5,0.6,0.5,0.25,0.25,1,0,Netherlands,0,64,2,4,1,4
0,0.8,0.8,0.75,0.75,1,1,0,Netherlands,0,54,7,8,0,1
0,0.2,,0.25,0.75,0.75,1,0,Netherlands,1,42,3,8,0,4
0,0.9,0.5,0,0.5,0.75,1,0,Netherlands,1,60,7,10,0,6
0,0.7,0.6,0.25,0.25,0.75,1,0,Netherlands,1,18,2,,0,8
0,0.7,0.8,0,0.25,0.25,1,0,Netherlands,1,59,3,9,0,8
0,0.6,0.5,0.5,0.75,0.25,1,0,Netherlands,1,29,3,8,0,7
0,0.2,0.3,0.25,,,1,0,Netherlands,0,50,4,2,0,4
1,0.7,0.7,0.25,0.5,0,1,0,Netherlands,0,60,2,3,0,5
1,0.4,0.5,0,0.5,0.25,1,0,Netherlands,1,84,4,7,0,6
1,0.7,0.3,0,0.75,0.5,1,0,Netherlands,1,28,3,4,0,7
0,0.7,0.6,0.25,0.75,0.5,1,0,Netherlands,1,66,7,6,0,4
0,0.2,0.6,0.75,,0.75,1,0,Netherlands,0,41,3,9,0,4
0,0,0.2,0.25,,0,1,0,Netherlands,0,65,2,5,0,
1,0,0.5,0.25,0.25,0.5,1,0,Netherlands,1,75,1,2,0,6
0,0.7,0.6,0.5,,0.5,1,0,Netherlands,1,46,3,2,0,5
0,,0.6,0.25,0.5,0.75,1,0,Netherlands,0,81,1,2,0,
0,0.5,0.6,0.5,0.75,0.5,1,0,Netherlands,1,69,1,5,0,5
0,0.6,0.5,0.25,0.5,0.25,1,0,Netherlands,0,49,2,7,0,6
1,0.7,0.7,0.25,0.5,0.25,1,0,Netherlands,0,57,5,8,0,5
0,0.5,0.5,0.25,0.5,0.75,1,0,Netherlands,1,44,6,9,0,6
0,0.7,0.8,0.75,0.75,0.75,1,0,Netherlands,1,50,3,1,0,3
0,0.8,0.2,0.25,0.25,0.25,1,0,Netherlands,0,76,2,,0,5
0,0.3,0.5,0.25,0.25,0.75,1,0,Netherlands,1,77,2,10,0,10
1,0.7,0.5,0.25,0.75,0.25,1,0,Netherlands,0,33,7,9,0,6
1,0.2,0.5,0.25,0.75,0.25,1,0,Netherlands,1,60,7,6,0,6
0,0.2,0.5,0.25,0.25,0.75,1,0,Netherlands,0,56,3,8,0,0
0,0.7,0.5,0.25,0.75,1,1,0,Netherlands,0,48,3,4,0,1
0,0.6,0.8,0.25,,0.25,1,0,Netherlands,1,30,2,10,0,2
1,0.5,0.5,0.75,0.5,0.75,1,0,Netherlands,0,76,2,4,0,5
1,0.6,0.5,0.5,0.75,0.75,1,0,Netherlands,0,30,7,10,0,5
0,0.8,0.5,0.75,0.75,0.5,1,0,Netherlands,1,20,3,,1,8
0,0.5,0.7,0.25,0.75,0.5,1,0,Netherlands,0,72,3,1,0,4
0,0.1,0.5,0.25,0.25,0.25,1,0,Netherlands,1,70,7,5,0,6
0,0.7,0.4,0.25,0.75,0.5,1,0,Netherlands,0,51,3,6,0,5
0,0.7,0.5,0.25,0.5,0.5,1,0,Netherlands,0,37,3,10,0,4
0,0.8,0.5,0.25,0.5,0.5,1,0,Netherlands,0,18,2,,0,4
0,0,0.3,0.25,0.75,0.5,1,0,Netherlands,0,44,5,7,0,5
0,0.2,0.5,0,0.75,0.75,1,0,Netherlands,0,34,4,8,0,4
1,0,0.1,0.25,0,0,1,0,Netherlands,1,65,2,2,0,5
1,0.7,0.5,0.25,,0.75,1,0,Netherlands,1,33,6,6,0,6
0,0.1,0.5,0.25,,0.5,1,0,Netherlands,1,44,3,10,0,7
1,0.5,0.9,1,0.5,1,1,0,Netherlands,1,42,6,7,0,2
1,0.5,0.5,0.5,0.75,0.75,1,0,Netherlands,0,37,7,9,0,2
0,0.4,0.5,0.25,0.75,0.25,1,0,Netherlands,0,69,3,3,0,
0,0.5,0.3,0.25,0.5,0.5,1,0,Netherlands,0,28,2,2,0,1
0,0.5,0.5,0.5,0.75,0.75,1,0,Netherlands,0,42,5,8,0,3
0,0.3,0.1,0,,0.25,1,0,Netherlands,0,58,2,5,0,8
0,0.6,0.5,0.25,0.75,0.75,1,0,Netherlands,1,26,6,6,0,3
0,0.6,0.7,0.25,0.5,0.75,1,0,Netherlands,1,82,2,4,0,4
0,0.3,0.4,0.25,0.5,0.75,1,0,Netherlands,0,43,3,8,0,6
0,0.3,0.4,0.75,0.75,0.75,1,0,Netherlands,0,42,3,8,0,5
0,0.3,0.3,0.25,,0.25,1,0,Netherlands,1,62,3,2,0,5
0,0.2,0.1,0.25,0.5,0.25,1,0,Netherlands,0,44,3,3,0,5
0,0.7,0.8,0.25,1,0.75,1,0,Netherlands,0,39,7,10,0,3
0,0.5,0.5,0.25,0.75,0.25,1,0,Netherlands,1,41,3,8,0,10
0,0.8,0.5,0.5,0.75,0.5,1,0,Netherlands,1,17,2,,0,8
0,0.7,0.3,0.25,0.75,0.25,1,0,Netherlands,1,36,3,4,0,4
0,0.4,0.5,0.25,0.5,0.5,1,0,Netherlands,1,56,7,9,0,8
0,0.7,0.7,0.25,0.75,0.75,1,0,Netherlands,0,79,2,6,0,5
1,0.8,0.6,0.25,,0.25,1,0,Netherlands,0,48,7,5,0,5
1,0.5,0.2,0.25,0.75,0.25,1,0,Netherlands,0,22,2,5,0,
0,0,0,0,0,0,1,0,Netherlands,0,56,2,,0,0
0,0.9,0.8,0.25,0.75,0.75,1,0,Netherlands,1,29,7,6,0,8
1,0.5,0.5,0.75,0.25,0.75,1,0,Netherlands,0,50,1,8,1,
1,0.5,0.3,0.25,0.25,0.25,1,0,Netherlands,1,21,4,2,0,4
0,0.3,0.5,0.5,0.5,0.75,1,0,Netherlands,1,71,7,5,0,6
0,0.6,0.6,0.5,,0.5,1,0,Netherlands,1,71,3,5,0,5
0,0.3,,0,0.25,0.5,1,0,Netherlands,0,62,1,4,1,
1,0.2,0.3,0.25,0.5,0.25,1,0,Netherlands,1,58,2,5,0,8
0,0.2,0.3,0.25,0.75,0.25,1,0,Netherlands,1,45,2,6,0,5
0,0.7,0.5,0.25,0.5,0.25,1,0,Netherlands,1,37,2,8,0,9
0,0.6,0.5,0.25,,0.75,1,0,Netherlands,0,17,2,9,0,3
0,0.7,0.5,0.25,,0.75,1,0,Netherlands,0,39,7,10,0,4
0,0.7,0.3,0.75,0.25,0.5,1,0,Netherlands,0,70,2,3,0,2
0,0.6,0.6,0.25,0.5,0.25,1,0,Netherlands,0,59,2,4,0,6
0,0.7,0.8,0.5,0.75,0.75,1,0,Netherlands,1,65,7,10,0,3
0,0.3,0.3,0,0,0.5,1,0,Netherlands,1,58,2,5,0,7
0,0,0.3,0.25,0.5,0.75,1,0,Netherlands,1,29,6,10,0,4
0,0.6,0.8,0.25,0.5,0.5,1,0,Netherlands,1,18,2,,0,3
0,0.5,0.2,0.25,0.25,0.25,1,0,Netherlands,1,19,2,,1,9
1,,0.1,0.25,0.25,0,1,0,Netherlands,0,75,2,,0,
0,0.6,0.5,0.25,0.75,0.75,1,0,Netherlands,0,60,2,5,0,6
0,0.7,0.3,0.25,0.5,0.75,1,0,Netherlands,1,24,6,6,0,8
0,0.7,0.3,0.5,0.75,0.5,1,0,Netherlands,0,28,6,6,1,2
0,0.2,0.7,0,0.5,0.75,1,0,Netherlands,1,60,5,3,1,2
0,0.8,0.7,0.25,0.5,0.5,1,0,Netherlands,1,47,2,9,0,5
0,0.1,0.4,0.25,0.75,0.75,1,0,Netherlands,1,29,4,7,0,7
0,0.6,0.6,0.25,0.5,0.5,1,0,Netherlands,0,40,3,9,0,7
1,0.3,0.5,0.5,,0.5,1,0,Netherlands,1,20,2,,0,4
0,0.2,0.5,0.25,0.25,0.25,1,0,Netherlands,1,61,3,7,0,2
0,0.6,0.5,0.25,0.5,0.5,1,0,Netherlands,0,43,3,7,0,6
0,0.6,0.6,0.25,0.25,0.25,1,0,Netherlands,1,45,2,6,0,
0,0.5,,0.75,0.75,0.75,1,0,Netherlands,0,52,7,,0,5
0,0.8,0.5,0.75,0.75,0.25,1,0,Netherlands,0,81,2,,0,8
0,0.8,0.8,0.25,,0.75,1,0,Netherlands,0,50,5,,0,3
0,0.6,0.7,,,0.5,1,0,Netherlands,1,47,4,,0,
0,0.8,0.2,0,,0,1,0,Netherlands,1,30,3,,0,10
0,0.7,0.8,0.5,,0.75,1,0,Netherlands,1,23,3,,0,5
0,0.6,0.3,0.25,0.75,0.25,1,0,Netherlands,1,70,1,,0,7
1,0.6,0.3,0.25,0.25,0.25,1,0,Netherlands,1,28,3,7,0,7
0,,0.6,0.75,0.25,0.75,1,0,Netherlands,0,81,1,,0,7
0,0.7,0.5,0.25,0.25,0.75,1,0,Netherlands,0,41,7,10,0,8
0,0.7,0.6,0,0.5,0.75,1,0,Netherlands,0,60,5,6,0,5
0,0.6,0.5,0,0.75,0.25,1,0,Netherlands,1,68,2,4,0,5
0,0.3,0.5,0.25,0.75,0.5,1,0,Netherlands,1,36,3,4,0,7
1,0.5,0.5,0.25,0.5,0.5,1,0,Netherlands,1,54,3,10,1,5
0,0.1,0.5,0.25,0.75,0,1,0,Netherlands,0,57,2,6,0,4
0,0.7,0.5,0.5,0.75,0.25,1,0,Netherlands,0,52,3,,0,10
0,0.8,0.6,0.75,0.75,0.75,1,0,Netherlands,0,21,6,,0,6
1,,0.7,,,0.75,1,0,Netherlands,0,32,2,1,0,4
0,0.4,0.7,0.5,0.25,0.75,1,0,Netherlands,1,40,7,8,0,5
0,0.2,0.3,0.25,0.5,0.25,1,0,Netherlands,0,19,3,9,0,2
1,0.5,0.3,0,0.5,0.75,1,0,Netherlands,0,27,3,4,0,6
1,0.8,0.8,0.75,0.5,0.5,1,0,Netherlands,1,70,6,7,0,2
0,0.5,0.6,0.25,0.5,0.5,1,0,Netherlands,0,20,4,2,0,3
1,0.5,0.7,0.25,0.5,0.5,1,0,Netherlands,0,25,7,,0,7
1,0.6,0.6,0.25,0.75,0.5,1,0,Netherlands,0,38,6,9,0,6
0,0.3,0.4,0.25,,0,1,0,Netherlands,0,40,6,9,0,5
1,0.5,0.5,0.25,0.5,0.25,1,0,Netherlands,0,56,2,8,0,2
1,0.5,0.7,0.5,,0.75,1,0,Netherlands,1,47,3,7,0,7
0,0.6,0.3,0.25,0.75,0.5,1,0,Netherlands,0,17,2,,0,4
0,0.5,0.7,0.5,0.5,0.5,1,0,Netherlands,1,20,2,6,0,5
0,0.9,0.5,0.25,0.5,0.5,1,0,Netherlands,1,76,2,5,0,8
1,0.5,0.4,0.75,0.75,0.25,1,0,Netherlands,1,47,3,4,0,5
0,0.2,0.1,0.25,0.25,0.25,1,0,Netherlands,1,66,1,6,0,3
0,0.9,0.7,0.75,0.5,0.5,1,0,Netherlands,1,78,7,7,0,3
1,0.7,0.6,0.25,0.75,0.5,1,0,Netherlands,0,72,1,5,0,5
0,0.6,0.5,0.25,0.25,0.25,1,0,Netherlands,1,20,4,,0,9
0,0.3,0.5,0,0.5,0.25,1,0,Netherlands,1,56,6,8,0,8
0,0.2,0.1,0,,1,1,0,Netherlands,0,46,5,2,0,7
0,0.3,0.6,0.25,0.25,0.25,1,0,Netherlands,0,51,6,6,1,4
0,0.7,0.4,0.25,0.25,0.25,1,0,Netherlands,0,36,1,8,0,6
0,0.4,0.7,0,,0.75,1,0,Netherlands,0,74,7,10,0,5
0,0.3,0.4,0.25,0.25,0.25,1,0,Netherlands,1,60,3,9,0,8
0,0.2,0.5,0,0.25,0,1,0,Netherlands,1,26,3,,0,7
0,0.7,0.7,0.75,,0.75,1,0,Netherlands,1,58,5,6,0,8
1,0.1,0.3,0,0,0,1,0,Netherlands,0,52,2,,0,
0,0.9,0.5,0.5,,0.25,1,0,Netherlands,1,59,2,8,0,4
0,0.5,0.2,0,1,0.75,1,0,Netherlands,0,36,3,10,1,5
0,,0.6,0,0.5,0.5,1,0,Netherlands,0,39,1,1,1,
0,0.7,0.6,0.25,0.75,0.75,1,0,Netherlands,1,32,3,1,1,3
0,0.2,0.7,0,0.75,0.5,1,0,Netherlands,1,62,7,9,0,7
1,0.8,0.6,0.25,0.25,0.25,1,0,Netherlands,1,69,2,3,0,6
0,0.4,0.5,0.25,0.5,0.5,1,0,Netherlands,1,21,4,10,0,9
0,0.4,0.5,0.5,0.5,0.25,1,0,Netherlands,1,20,2,,0,5
0,0.2,0.3,0,0.25,0.5,1,0,Netherlands,0,47,6,,0,7
0,0.6,0.5,0.5,0.5,0.5,1,0,Netherlands,0,24,5,,0,3
0,0.2,0.5,0.5,0.75,0.25,1,0,Netherlands,0,57,7,2,0,3
1,0.6,0.3,0.25,0.5,0.5,1,0,Netherlands,1,29,3,7,0,5
0,0.4,0.2,0,0.5,0,1,0,Netherlands,0,25,3,,0,6
0,0.8,0.8,0.75,0.75,0.75,1,0,Netherlands,1,69,7,8,0,2
0,0.6,0.3,0,0.5,0,1,0,Netherlands,0,66,1,4,0,
1,0.6,0.4,0.25,0.75,0.25,1,0,Netherlands,0,38,3,8,0,5
1,0.3,0.7,0.25,0.5,0.25,1,0,Netherlands,1,21,2,9,0,4
0,0.5,0.5,0,0.5,0,1,0,Netherlands,0,37,2,1,0,
0,0,0.3,0,0.5,0.25,1,0,Netherlands,0,52,2,1,1,5
1,0.4,0.6,0.75,0.75,0.75,1,0,Netherlands,1,76,2,5,0,2
1,0.5,0.5,0.25,,0.5,1,0,Netherlands,0,47,2,9,0,4
0,0.1,0.2,0.25,0.25,0.25,1,0,Netherlands,0,59,2,,1,8
0,0.5,0.8,1,0.75,0.5,0,,Norway,0,27,7,1,0,5
0,0.5,0.8,1,0.75,1,0,,Norway,1,50,6,4,1,3
0,0.4,0.5,0.75,0.75,0.5,0,,Norway,1,50,7,8,0,5
0,0.1,0,0,0.5,0,0,,Norway,1,59,2,10,0,10
0,0.3,0.7,0.25,1,0.25,0,,Norway,1,60,3,6,0,0
0,0.5,0.4,0.25,0.75,0.75,0,,Norway,0,19,4,1,0,7
0,0.5,0.3,0.25,0.75,0.5,0,,Norway,0,16,2,,0,5
1,0.5,0.5,0.5,0.5,0.75,0,,Norway,0,37,6,9,0,5
0,0.4,0.2,0.25,0.5,0.75,0,,Norway,1,55,4,10,0,7
0,0.2,0.5,0.5,0.75,0.5,0,,Norway,0,35,2,3,0,2
0,0.4,0.3,0,0.5,0.25,0,,Norway,0,24,6,7,0,6
0,0.3,0.6,0.75,0.75,0.75,0,,Norway,0,52,6,9,0,6
1,0.5,0.1,0.5,0.25,0.25,0,,Norway,1,42,3,5,0,5
0,0.4,0.5,0.25,0.5,0.5,0,,Norway,1,57,6,10,0,2
1,0.5,0.5,0.75,0.25,0.5,0,,Norway,0,83,7,6,0,2
0,,0.4,1,0.75,1,0,,Norway,1,20,3,,0,
1,,0.6,0.5,1,0.75,0,,Norway,0,27,7,7,0,3
